1547,1425,2000
1547,1425,2000
1547,1425,2000
1546,1424,2000
1546,1424,2000
1546,1424,2000
1546,1424,2000
1545,1423,2000
1545,1423,2000
1545,1423,2000
1544,1422,2000
1544,1422,2000
1544,1422,2000
1543,1422,2000
1543,1421,2000
1543,1421,2000
1543,1421,2000
1542,1421,2000
1542,1420,2000
1542,1420,2000
1541,1420,2000
1541,1419,2000
1541,1419,2000
1540,1419,2000
1540,1419,2000
1540,1418,2000
1540,1418,2000
1539,1418,2000
1539,1417,2000
1539,1417,2000
1538,1417,2000
1538,1417,2000
1538,1416,2000
1537,1416,2000
1537,1416,2000
1537,1416,2000
1537,1415,2000
1536,1415,2000
1536,1415,2000
1536,1414,2000
1535,1414,2000
1535,1414,2000
1535,1414,2000
1534,1413,2000
1534,1413,2000
1534,1413,2000
1534,1412,2000
1533,1412,2000
1533,1412,2000
1533,1412,2000
1532,1411,2000
1532,1411,2000
1532,1411,2000
1531,1411,2000
1531,1410,2000
1531,1410,2000
1530,1410,2000
1530,1410,2000
1530,1409,2000
1530,1409,2000
1529,1409,2000
1529,1409,2000
1529,1408,2000
1528,1408,2000
1528,1408,2000
1528,1408,2000
1527,1407,2000
1527,1407,2000
1527,1407,2000
1526,1407,2000
1526,1406,2000
1526,1406,2000
1525,1406,2000
1525,1406,2000
1525,1405,2000
1525,1405,2000
1524,1405,2000
1524,1405,2000
1524,1404,2000
1523,1404,2000
1523,1404,2000
1523,1404,2000
1522,1403,2000
1522,1403,2000
1522,1403,2000
1521,1403,2000
1521,1402,2000
1521,1402,2000
1520,1402,2000
1520,1401,2000
1520,1401,2000
1520,1401,2000
1519,1401,2000
1519,1400,2000
1519,1400,2000
1518,1400,2000
1518,1400,2000
1518,1399,2000
1517,1399,2000
1517,1399,2000
1517,1399,2000
1516,1399,2000
1516,1398,2000
1516,1398,2000
1515,1398,2000
1515,1398,2000
1515,1397,2000
1515,1397,2000
1514,1397,2000
1514,1397,2000
1514,1396,2000
1513,1396,2000
1513,1396,2000
1513,1396,2000
1512,1396,2000
1512,1395,2000
1512,1395,2000
1511,1395,2000
1511,1395,2000
1511,1394,2000
1510,1394,2000
1510,1394,2000
1510,1394,2000
1509,1393,2000
1509,1393,2000
1509,1393,2000
1509,1393,2000
1508,1393,2000
1508,1392,2000
1508,1392,2000
1507,1392,2000
1507,1392,2000
1507,1391,2000
1506,1391,2000
1506,1391,2000
1506,1391,2000
1505,1391,2000
1505,1390,2000
1505,1390,2000
1504,1390,2000
1504,1390,2000
1504,1389,2000
1503,1389,2000
1503,1389,2000
1503,1389,2000
1502,1388,2000
1502,1388,2000
1502,1388,2000
1502,1388,2000
1501,1388,2000
1501,1387,2000
1501,1387,2000
1500,1387,2000
1500,1387,2000
1500,1387,2000
1499,1386,2000
1499,1386,2000
1499,1386,2000
1498,1386,2000
1498,1385,2000
1498,1385,2000
1497,1385,2000
1497,1385,2000
1497,1385,2000
1496,1384,2000
1496,1384,2000
1496,1384,2000
1495,1384,2000
1495,1384,2000
1495,1383,2000
1494,1383,2000
1494,1383,2000
1494,1383,2000
1493,1383,2000
1493,1382,2000
1493,1382,2000
1492,1382,2000
1492,1382,2000
1492,1382,2000
1491,1381,2000
1491,1381,2000
1491,1381,2000
1490,1381,2000
1490,1381,2000
1490,1380,2000
1489,1380,2000
1489,1380,2000
1489,1380,2000
1488,1380,2000
1488,1379,2000
1488,1379,2000
1487,1379,2000
1487,1379,2000
1487,1378,2000
1486,1378,2000
1486,1378,2000
1486,1378,2000
1485,1378,2000
1485,1377,2000
1485,1377,2000
1484,1377,2000
1484,1377,2000
1484,1377,2000
1483,1377,2000
1483,1376,2000
1483,1376,2000
1482,1376,2000
1482,1376,2000
1482,1376,2000
1481,1376,2000
1481,1375,2000
1481,1375,2000
1480,1375,2000
1480,1375,2000
1480,1375,2000
1479,1375,2000
1479,1374,2000
1479,1374,2000
1478,1374,2000
1478,1374,2000
