1688,1645,2000
1692,1647,2000
1696,1649,2000
1700,1651,2000
1704,1653,2000
1708,1655,2000
1712,1657,2000
1716,1659,2000
1720,1661,2000
1724,1663,2000
1729,1665,2000
1733,1667,2000
1737,1670,2000
1741,1672,2000
1745,1674,2000
1749,1676,2000
1753,1678,2000
1757,1681,2000
1761,1683,2000
1765,1685,2000
1769,1688,2000
1773,1690,2000
1777,1692,2000
1781,1695,2000
1785,1697,2000
1790,1699,2000
1794,1702,2000
1798,1704,2000
1802,1707,2000
1806,1709,2000
1810,1712,2000
1814,1714,2000
1818,1717,2000
1822,1719,2000
1826,1722,2000
1830,1724,2000
1834,1727,2000
1838,1730,2000
1842,1732,2000
1842,1729,2000
1842,1725,2000
1842,1721,2000
1842,1718,2000
1841,1714,2000
1841,1711,2000
1841,1707,2000
1840,1704,2000
1840,1700,2000
1840,1697,2000
1839,1693,2000
1839,1690,2000
1838,1686,2000
1838,1683,2000
1837,1679,2000
1837,1676,2000
1836,1672,2000
1836,1669,2000
1835,1666,2000
1835,1662,2000
1834,1659,2000
1833,1655,2000
1833,1652,2000
1832,1648,2000
1831,1645,2000
1830,1641,2000
1829,1638,2000
1829,1635,2000
1828,1631,2000
1827,1628,2000
1826,1624,2000
1825,1621,2000
1824,1617,2000
1823,1614,2000
1822,1611,2000
1821,1607,2000
1820,1604,2000
1819,1600,2000
1818,1597,2000
1816,1593,2000
1815,1590,2000
1814,1587,2000
1813,1583,2000
1811,1580,2000
1810,1576,2000
1809,1573,2000
1807,1569,2000
1806,1566,2000
1805,1562,2000
1803,1559,1000
1801,1557,1000
1799,1555,1000
1798,1553,1000
1796,1551,1000
1794,1549,1000
1792,1547,1000
1790,1545,1000
1788,1543,1000
1787,1541,1000
1785,1539,1000
1783,1537,1000
1781,1535,1000
1779,1533,1000
1777,1531,1000
1775,1529,1000
1773,1527,1000
1772,1525,1000
1770,1523,1000
1768,1521,1000
1766,1518,1000
1764,1516,1000
1762,1514,1000
1760,1512,1000
1758,1510,1000
1756,1508,1000
1754,1506,1000
1753,1504,1000
1751,1502,1000
1749,1500,1000
1747,1498,1000
1745,1496,1000
1743,1494,1000
1741,1492,1000
1739,1490,1000
1737,1488,1000
1735,1486,1000
1733,1484,1000
1731,1482,1000
1729,1480,1000
1727,1478,1000
1725,1476,1000
1723,1474,1000
1721,1472,1000
1720,1470,1000
1718,1468,1000
1716,1466,1000
1714,1464,1000
1712,1462,1000
1710,1459,1000
1708,1457,2000
1706,1458,2000
1704,1459,2000
1703,1459,2000
1701,1460,2000
1700,1461,2000
1698,1461,2000
1696,1462,2000
1695,1463,2000
1693,1464,2000
1691,1464,2000
1690,1465,2000
1688,1466,2000
1686,1467,2000
1685,1467,2000
1683,1468,2000
1681,1469,2000
1680,1470,2000
1678,1471,2000
1676,1472,2000
1674,1472,2000
1673,1473,2000
1671,1474,2000
1669,1475,2000
1668,1476,2000
1666,1477,2000
1664,1478,2000
1662,1479,2000
1661,1480,2000
1659,1481,2000
1657,1482,2000
1655,1483,2000
1653,1484,2000
1652,1485,2000
1650,1486,2000
1648,1487,2000
1646,1488,2000
1644,1489,2000
1643,1490,2000
1641,1491,2000
1639,1492,2000
1637,1494,2000
1635,1495,2000
1633,1496,2000
1631,1497,2000
1630,1498,2000
1628,1499,2000
1626,1501,2000
1624,1502,2000
1622,1503,2000
1620,1504,1000
1620,1506,1000
1620,1508,1000
1621,1510,1000
1621,1511,1000
1621,1513,1000
1621,1515,1000
1621,1516,1000
1621,1518,1000
1622,1520,1000
1622,1522,1000
1622,1523,1000
1622,1525,1000
1622,1527,1000
1622,1529,1000
1622,1530,1000
1622,1532,1000
1623,1534,1000
1623,1535,1000
1623,1537,1000
1623,1539,1000
1623,1541,1000
1623,1542,1000
1623,1544,1000
1623,1546,1000
1623,1548,1000
1623,1549,1000
1623,1551,1000
1623,1553,1000
1623,1555,1000
1623,1556,1000
1623,1558,1000
1623,1560,1000
1623,1562,1000
1623,1563,1000
1623,1565,1000
1623,1567,1000
1623,1569,1000
1623,1570,1000
1623,1572,1000
1623,1574,1000
1623,1576,1000
1623,1578,1000
1623,1579,1000
1623,1581,1000
1623,1583,1000
1623,1585,1000
1623,1586,1000
1623,1588,1000
1623,1590,1000
1623,1592,2000
1623,1590,2000
1623,1588,2000
1623,1587,2000
1624,1585,2000
1624,1583,2000
1624,1582,2000
1624,1580,2000
1625,1578,2000
1625,1577,2000
1625,1575,2000
1625,1573,2000
1625,1572,2000
1626,1570,2000
1626,1568,2000
1626,1567,2000
1626,1565,2000
1626,1563,2000
1626,1562,2000
1627,1560,2000
1627,1558,2000
1627,1557,2000
1627,1555,2000
1627,1553,2000
1627,1552,2000
1627,1550,2000
1627,1548,2000
1628,1547,2000
1628,1545,2000
1628,1544,2000
1628,1542,2000
1628,1540,2000
1628,1539,2000
1628,1537,2000
1628,1535,2000
1628,1534,2000
1628,1532,2000
1628,1531,2000
1628,1529,2000
1628,1527,2000
1629,1526,2000
1629,1524,2000
1629,1522,2000
1629,1521,2000
1629,1519,2000
1629,1518,2000
1629,1516,2000
1629,1514,2000
1629,1513,2000
1629,1511,2000
1629,1510,2000
1626,1509,2000
1624,1508,2000
1621,1507,2000
1619,1507,2000
1617,1506,2000
1614,1505,2000
1612,1505,2000
1609,1504,2000
1607,1503,2000
1604,1503,2000
1602,1502,2000
1600,1502,2000
1597,1501,2000
1595,1500,2000
1592,1500,2000
1590,1499,2000
1588,1499,2000
1585,1498,2000
1583,1497,2000
1580,1497,2000
1578,1496,2000
1576,1496,2000
1573,1495,2000
1571,1495,2000
1568,1494,2000
1566,1494,2000
1564,1493,2000
1561,1493,2000
1559,1492,2000
1556,1492,2000
1554,1492,2000
1552,1491,2000
1549,1491,2000
1547,1490,2000
1544,1490,2000
1542,1489,2000
1540,1489,2000
1537,1489,2000
1535,1488,2000
1532,1488,2000
1530,1488,2000
1528,1487,2000
1525,1487,2000
1523,1487,2000
1520,1486,2000
1518,1486,2000
1515,1486,2000
1513,1485,2000
1511,1485,2000
1508,1485,1000
1510,1481,1000
1513,1477,1000
1515,1473,1000
1517,1469,1000
1519,1465,1000
1521,1462,1000
1523,1458,1000
1525,1454,1000
1527,1450,1000
1529,1446,1000
1531,1443,1000
1532,1439,1000
1534,1435,1000
1536,1432,1000
1538,1428,1000
1539,1425,1000
1541,1421,1000
1542,1417,1000
1544,1414,1000
1545,1410,1000
1547,1407,1000
1548,1403,1000
1550,1400,1000
1551,1396,1000
1552,1393,1000
1553,1389,1000
1555,1386,1000
1556,1383,1000
1557,1379,1000
1558,1376,1000
1559,1372,1000
1560,1369,1000
1561,1366,1000
1562,1362,1000
1563,1359,1000
1564,1356,1000
1565,1353,1000
1565,1349,1000
1566,1346,1000
1567,1343,1000
1568,1340,1000
1568,1336,1000
1569,1333,1000
1569,1330,1000
1570,1327,1000
1570,1323,1000
1571,1320,1000
1571,1317,1000
1571,1314,1000
1571,1311,2000
1570,1313,2000
1568,1314,2000
1566,1316,2000
1564,1318,2000
1562,1320,2000
1561,1322,2000
1559,1324,2000
1557,1326,2000
1555,1328,2000
1553,1330,2000
1551,1332,2000
1549,1335,2000
1547,1337,2000
1544,1339,2000
1542,1341,2000
1540,1343,2000
1538,1346,2000
1536,1348,2000
1533,1350,2000
1531,1353,2000
1529,1355,2000
1526,1357,2000
1524,1360,2000
1522,1362,2000
1519,1365,2000
1517,1367,2000
1514,1370,2000
1512,1372,2000
1509,1375,2000
1506,1378,2000
1504,1380,2000
1501,1383,2000
1498,1386,2000
1496,1388,2000
1493,1391,2000
1490,1394,2000
1487,1397,2000
1484,1400,2000
1482,1403,2000
1479,1405,2000
1476,1408,2000
1473,1411,2000
1470,1414,2000
1467,1417,2000
1464,1421,2000
1460,1424,2000
1457,1427,2000
1454,1430,2000
1451,1433,2000
1448,1436,2000
1449,1432,2000
1451,1427,2000
1452,1422,2000
1454,1417,2000
1455,1412,2000
1456,1407,2000
1457,1402,2000
1459,1397,2000
1460,1392,2000
1461,1388,2000
1462,1383,2000
1463,1378,2000
1464,1373,2000
1465,1369,2000
1466,1364,2000
1466,1359,2000
1467,1354,2000
1468,1350,2000
1468,1345,2000
1469,1340,2000
1469,1336,2000
1470,1331,2000
1470,1326,2000
1471,1322,2000
1471,1317,2000
1471,1312,2000
1471,1308,2000
1472,1303,2000
1472,1298,2000
1472,1294,2000
1472,1289,2000
1472,1284,2000
1471,1280,2000
1471,1275,2000
1471,1270,2000
1471,1266,2000
1470,1261,2000
1470,1256,2000
1469,1252,2000
1469,1247,2000
1468,1242,2000
1468,1238,2000
1467,1233,2000
1466,1228,2000
1465,1224,2000
1465,1219,2000
1464,1214,2000
1463,1209,2000
1462,1205,2000
1460,1200,2000
1459,1203,2000
1458,1206,2000
1457,1209,2000
1456,1212,2000
1455,1215,2000
1454,1218,2000
1453,1221,2000
1451,1224,2000
1450,1227,2000
1449,1230,2000
1447,1233,2000
1446,1236,2000
1444,1240,2000
1443,1243,2000
1441,1246,2000
1439,1249,2000
1438,1252,2000
1436,1256,2000
1434,1259,2000
1433,1262,2000
1431,1265,2000
1429,1269,2000
1427,1272,2000
1425,1275,2000
1423,1279,2000
1421,1282,2000
1419,1286,2000
1417,1289,2000
1414,1293,2000
1412,1296,2000
1410,1300,2000
1408,1303,2000
1405,1307,2000
1403,1310,2000
1400,1314,2000
1398,1317,2000
1395,1321,2000
1393,1325,2000
1390,1328,2000
1388,1332,2000
1385,1336,2000
1382,1340,2000
1379,1344,2000
1376,1347,2000
1374,1351,2000
1371,1355,2000
1368,1359,2000
1364,1363,2000
1361,1367,2000
1358,1371,1000
1355,1368,1000
1351,1366,1000
1348,1363,1000
1344,1361,1000
1341,1358,1000
1337,1355,1000
1334,1353,1000
1330,1350,1000
1326,1348,1000
1323,1345,1000
1319,1343,1000
1316,1340,1000
1312,1338,1000
1308,1335,1000
1305,1333,1000
1301,1330,1000
1298,1328,1000
1294,1325,1000
1290,1323,1000
1287,1321,1000
1283,1318,1000
1279,1316,1000
1276,1313,1000
1272,1311,1000
1268,1309,1000
1264,1307,1000
1261,1304,1000
1257,1302,1000
1253,1300,1000
1249,1298,1000
1246,1295,1000
1242,1293,1000
1238,1291,1000
1234,1289,1000
1230,1287,1000
1227,1284,1000
1223,1282,1000
1219,1280,1000
1215,1278,1000
1211,1276,1000
1207,1274,1000
1203,1272,1000
1199,1270,1000
1196,1268,1000
1192,1266,1000
1188,1264,1000
1184,1262,1000
1180,1260,1000
1176,1258,1000
1172,1256,2000
1174,1258,2000
1177,1259,2000
1180,1261,2000
1182,1262,2000
1185,1264,2000
1188,1265,2000
1190,1267,2000
1193,1268,2000
1196,1270,2000
1198,1271,2000
1201,1273,2000
1204,1274,2000
1206,1276,2000
1209,1277,2000
1211,1279,2000
1214,1280,2000
1217,1282,2000
1219,1284,2000
1222,1285,2000
1224,1287,2000
1227,1288,2000
1229,1290,2000
1232,1292,2000
1235,1293,2000
1237,1295,2000
1240,1296,2000
1242,1298,2000
1245,1300,2000
1247,1301,2000
1250,1303,2000
1252,1305,2000
1255,1306,2000
1257,1308,2000
1260,1310,2000
1262,1312,2000
1265,1313,2000
1267,1315,2000
1270,1317,2000
1272,1318,2000
1275,1320,2000
1277,1322,2000
1280,1324,2000
1282,1325,2000
1285,1327,2000
1287,1329,2000
1290,1331,2000
1292,1332,2000
1294,1334,2000
1297,1336,2000
1299,1338,2000
1302,1333,2000
1305,1329,2000
1308,1325,2000
1311,1320,2000
1314,1316,2000
1317,1312,2000
1319,1307,2000
1322,1303,2000
1325,1299,2000
1327,1295,2000
1330,1291,2000
1332,1287,2000
1334,1282,2000
1337,1278,2000
1339,1274,2000
1341,1270,2000
1343,1266,2000
1345,1262,2000
1347,1258,2000
1350,1254,2000
1351,1250,2000
1353,1246,2000
1355,1242,2000
1357,1238,2000
1359,1234,2000
1361,1231,2000
1362,1227,2000
1364,1223,2000
1366,1219,2000
1367,1215,2000
1369,1211,2000
1370,1208,2000
1371,1204,2000
1373,1200,2000
1374,1196,2000
1375,1192,2000
1377,1189,2000
1378,1185,2000
1379,1181,2000
1380,1177,2000
1381,1174,2000
1382,1170,2000
1383,1166,2000
1384,1162,2000
1385,1159,2000
1385,1155,2000
1386,1151,2000
1387,1148,2000
1388,1144,2000
1388,1140,2000
1385,1138,2000
1382,1135,2000
1379,1132,2000
1376,1130,2000
1373,1127,2000
1369,1124,2000
1366,1122,2000
1363,1119,2000
1360,1116,2000
1357,1114,2000
1354,1111,2000
1351,1109,2000
1348,1106,2000
1344,1103,2000
1341,1101,2000
1338,1098,2000
1335,1096,2000
1332,1093,2000
1329,1091,2000
1326,1088,2000
1323,1086,2000
1320,1083,2000
1317,1081,2000
1313,1078,2000
1310,1076,2000
1307,1074,2000
1304,1071,2000
1301,1069,2000
1298,1067,2000
1295,1064,2000
1292,1062,2000
1289,1060,2000
1286,1057,2000
1283,1055,2000
1280,1053,2000
1277,1050,2000
1273,1048,2000
1270,1046,2000
1267,1044,2000
1264,1042,2000
1261,1039,2000
1258,1037,2000
1255,1035,2000
1252,1033,2000
1249,1031,2000
1246,1029,2000
1243,1027,2000
1240,1024,2000
1237,1022,2000
1234,1020,1000
1236,1025,1000
1239,1029,1000
1242,1034,1000
1245,1038,1000
1247,1042,1000
1250,1047,1000
1253,1051,1000
1255,1055,1000
1258,1060,1000
1260,1064,1000
1263,1069,1000
1266,1073,1000
1268,1077,1000
1271,1082,1000
1273,1086,1000
1276,1090,1000
1278,1095,1000
1281,1099,1000
1283,1103,1000
1286,1108,1000
1288,1112,1000
1290,1116,1000
1293,1120,1000
1295,1125,1000
1297,1129,1000
1300,1133,1000
1302,1138,1000
1304,1142,1000
1307,1146,1000
1309,1150,1000
1311,1155,1000
1313,1159,1000
1315,1163,1000
1318,1167,1000
1320,1172,1000
1322,1176,1000
1324,1180,1000
1326,1184,1000
1328,1188,1000
1330,1193,1000
1332,1197,1000
1334,1201,1000
1336,1205,1000
1338,1209,1000
1340,1214,1000
1342,1218,1000
1344,1222,1000
1345,1226,1000
1347,1230,1000
1349,1234,2000
1347,1233,2000
1344,1231,2000
1342,1229,2000
1340,1227,2000
1338,1226,2000
1335,1224,2000
1333,1222,2000
1331,1221,2000
1328,1219,2000
1326,1217,2000
1324,1216,2000
1321,1214,2000
1319,1212,2000
1317,1211,2000
1314,1209,2000
1312,1207,2000
1310,1206,2000
1307,1204,2000
1305,1202,2000
1302,1201,2000
1300,1199,2000
1298,1198,2000
1295,1196,2000
1293,1194,2000
1291,1193,2000
1288,1191,2000
1286,1190,2000
1284,1188,2000
1281,1187,2000
1279,1185,2000
1277,1183,2000
1274,1182,2000
1272,1180,2000
1269,1179,2000
1267,1177,2000
1265,1176,2000
1262,1174,2000
1260,1173,2000
1258,1171,2000
1255,1170,2000
1253,1168,2000
1250,1167,2000
1248,1165,2000
1246,1164,2000
1243,1163,2000
1241,1161,2000
1238,1160,2000
1236,1158,2000
1234,1157,2000
1231,1155,1000
1229,1156,1000
1226,1157,1000
1223,1159,1000
1220,1160,1000
1217,1161,1000
1215,1162,1000
1212,1163,1000
1209,1164,1000
1206,1165,1000
1203,1166,1000
1200,1167,1000
1198,1169,1000
1195,1170,1000
1192,1171,1000
1189,1172,1000
1186,1174,1000
1183,1175,1000
1180,1176,1000
1177,1177,1000
1174,1179,1000
1171,1180,1000
1167,1181,1000
1164,1183,1000
1161,1184,1000
1158,1185,1000
1155,1187,1000
1152,1188,1000
1148,1190,1000
1145,1191,1000
1142,1193,1000
1138,1194,1000
1135,1196,1000
1132,1197,1000
1128,1199,1000
1125,1200,1000
1121,1202,1000
1118,1203,1000
1114,1205,1000
1110,1207,1000
1107,1208,1000
1103,1210,1000
1099,1212,1000
1096,1213,1000
1092,1215,1000
1088,1217,1000
1084,1218,1000
1080,1220,1000
1076,1222,1000
1072,1224,1000
1068,1226,2000
1064,1225,2000
1061,1224,2000
1058,1223,2000
1054,1222,2000
1051,1221,2000
1047,1220,2000
1044,1219,2000
1040,1218,2000
1037,1217,2000
1033,1216,2000
1029,1215,2000
1026,1214,2000
1022,1213,2000
1018,1212,2000
1015,1211,2000
1011,1211,2000
1007,1210,2000
1003,1209,2000
999,1208,2000
995,1207,2000
991,1206,2000
988,1206,2000
983,1205,2000
979,1204,2000
975,1203,2000
971,1203,2000
967,1202,2000
963,1201,2000
958,1201,2000
954,1200,2000
949,1199,2000
945,1199,2000
940,1198,2000
936,1197,2000
931,1197,2000
926,1196,2000
921,1195,2000
916,1195,2000
911,1194,2000
906,1194,2000
900,1193,2000
895,1193,2000
889,1192,2000
883,1192,2000
877,1191,2000
870,1191,2000
864,1190,2000
857,1190,2000
849,1189,2000
841,1189,1000
846,1189,1000
851,1189,1000
856,1189,1000
860,1189,1000
865,1189,1000
869,1189,1000
873,1190,1000
877,1190,1000
881,1190,1000
884,1190,1000
888,1190,1000
892,1190,1000
895,1190,1000
898,1190,1000
902,1191,1000
905,1191,1000
908,1191,1000
912,1191,1000
915,1191,1000
918,1191,1000
921,1192,1000
924,1192,1000
927,1192,1000
930,1192,1000
933,1192,1000
936,1192,1000
939,1193,1000
942,1193,1000
944,1193,1000
947,1193,1000
950,1194,1000
953,1194,1000
955,1194,1000
958,1194,1000
961,1194,1000
963,1195,1000
966,1195,1000
969,1195,1000
971,1196,1000
974,1196,1000
976,1196,1000
979,1196,1000
981,1197,1000
984,1197,1000
986,1197,1000
988,1197,1000
991,1198,1000
993,1198,1000
996,1198,1000
998,1199,2000
1003,1193,2000
1008,1187,2000
1012,1182,2000
1016,1176,2000
1021,1171,2000
1025,1165,2000
1028,1160,2000
1032,1154,2000
1036,1149,2000
1039,1143,2000
1042,1138,2000
1045,1133,2000
1048,1127,2000
1051,1122,2000
1054,1117,2000
1057,1111,2000
1059,1106,2000
1062,1101,2000
1064,1095,2000
1067,1090,2000
1069,1085,2000
1071,1080,2000
1073,1074,2000
1075,1069,2000
1077,1064,2000
1079,1059,2000
1081,1054,2000
1082,1048,2000
1084,1043,2000
1086,1038,2000
1087,1033,2000
1088,1028,2000
1090,1023,2000
1091,1017,2000
1092,1012,2000
1093,1007,2000
1095,1002,2000
1096,997,2000
1097,991,2000
1098,986,2000
1098,981,2000
1099,976,2000
1100,970,2000
1101,965,2000
1101,960,2000
1102,955,2000
1102,949,2000
1103,944,2000
1103,939,2000
1500,1500,1000
