1623,1306,2000
1623,1305,2000
1622,1304,2000
1621,1304,2000
1621,1303,2000
1620,1303,2000
1619,1302,2000
1619,1301,2000
1618,1301,2000
1617,1300,2000
1617,1299,2000
1616,1299,2000
1615,1298,2000
1615,1297,2000
1614,1297,2000
1613,1296,2000
1613,1296,2000
1612,1295,2000
1612,1294,2000
1611,1294,2000
1610,1293,2000
1610,1292,2000
1609,1292,2000
1608,1291,2000
1608,1290,2000
1607,1290,2000
1606,1289,2000
1606,1288,2000
1605,1288,2000
1604,1287,2000
1604,1287,2000
1603,1286,2000
1602,1285,2000
1602,1285,2000
1601,1284,2000
1601,1283,2000
1600,1283,2000
1599,1282,2000
1599,1281,2000
1598,1281,2000
1597,1280,2000
1597,1280,2000
1596,1279,2000
1595,1278,2000
1595,1278,2000
1594,1277,2000
1593,1276,2000
1593,1276,2000
1592,1275,2000
1592,1274,2000
1591,1274,2000
1590,1273,2000
1590,1273,2000
1589,1272,2000
1588,1271,2000
1588,1271,2000
1587,1270,2000
1586,1269,2000
1586,1269,2000
1585,1268,2000
1585,1268,2000
1584,1267,2000
1583,1266,2000
1583,1266,2000
1582,1265,2000
1581,1265,2000
1581,1264,2000
1580,1263,2000
1580,1263,2000
1579,1262,2000
1578,1261,2000
1578,1261,2000
1577,1260,2000
1576,1260,2000
1576,1259,2000
1575,1258,2000
1574,1258,2000
1574,1257,2000
1573,1256,2000
1573,1256,2000
1572,1255,2000
1571,1255,2000
1571,1254,2000
1570,1253,2000
1569,1253,2000
1569,1252,2000
1568,1251,2000
1568,1251,2000
1567,1250,2000
1566,1250,2000
1566,1249,2000
1565,1248,2000
1564,1248,2000
1564,1247,2000
1563,1247,2000
1563,1246,2000
1562,1245,2000
1561,1245,2000
1561,1244,2000
1560,1243,2000
1559,1243,2000
1559,1242,2000
1558,1242,2000
1558,1241,2000
1557,1240,2000
1556,1240,2000
1556,1239,2000
1555,1239,2000
1554,1238,2000
1554,1237,2000
1553,1237,2000
1553,1236,2000
1552,1236,2000
1551,1235,2000
1551,1234,2000
1550,1234,2000
1550,1233,2000
1549,1233,2000
1548,1232,2000
1548,1232,2000
1547,1231,2000
1546,1230,2000
1546,1230,2000
1545,1229,2000
1545,1229,2000
1544,1228,2000
1543,1227,2000
1543,1227,2000
1542,1226,2000
1542,1226,2000
1541,1225,2000
1540,1224,2000
1540,1224,2000
1539,1223,2000
1539,1223,2000
1538,1222,2000
1537,1221,2000
1537,1221,2000
1536,1220,2000
1535,1220,2000
1535,1219,2000
1534,1219,2000
1534,1218,2000
1533,1217,2000
1532,1217,2000
1532,1216,2000
1531,1216,2000
1531,1215,2000
1530,1214,2000
1529,1214,2000
1529,1213,2000
1528,1213,2000
1528,1212,2000
1527,1212,2000
1526,1211,2000
1526,1210,2000
1525,1210,2000
1525,1209,2000
1524,1209,2000
1523,1208,2000
1523,1208,2000
1522,1207,2000
1522,1206,2000
1521,1206,2000
1520,1205,2000
1520,1205,2000
1519,1204,2000
1519,1204,2000
1518,1203,2000
1517,1203,2000
1517,1202,2000
1516,1201,2000
1516,1201,2000
1515,1200,2000
1514,1200,2000
1514,1199,2000
1513,1199,2000
1513,1198,2000
1512,1197,2000
1512,1197,2000
1511,1196,2000
1510,1196,2000
1510,1195,2000
1509,1195,2000
1509,1194,2000
1508,1194,2000
1507,1193,2000
1507,1192,2000
1506,1192,2000
1506,1191,2000
1505,1191,2000
1504,1190,2000
1504,1190,2000
1503,1189,2000
1503,1189,2000
1502,1188,2000
1501,1187,2000
1501,1187,2000
1500,1186,2000
1500,1186,2000
1499,1185,2000
1499,1185,2000
1498,1184,2000
1497,1184,2000
1497,1183,2000
1496,1183,2000
1496,1182,2000
1495,1182,2000
1495,1181,2000
1494,1181,2000
1494,1180,2000
1493,1180,2000
1492,1179,2000
1492,1179,2000
1491,1178,2000
1491,1178,2000
1490,1177,2000
1490,1177,2000
1489,1176,2000
1489,1175,2000
1488,1175,2000
1487,1174,2000
1487,1174,2000
1486,1173,2000
1486,1173,2000
1485,1172,2000
1485,1172,2000
1484,1171,2000
1483,1171,2000
1483,1170,2000
1482,1170,2000
1482,1169,2000
1481,1169,2000
1481,1168,2000
1480,1168,2000
1480,1167,2000
1479,1167,2000
1478,1166,2000
1478,1166,2000
1477,1165,2000
1477,1165,2000
1476,1164,2000
1476,1164,2000
1475,1163,2000
1475,1163,2000
1474,1162,2000
1474,1162,2000
1473,1161,2000
1472,1161,2000
1472,1160,2000
1471,1160,2000
1471,1159,2000
1470,1159,2000
1470,1159,2000
1469,1158,2000
